timestamp_utc,label,config_path,tests_filter,modules,alu_slots,valu_slots,load_slots,store_slots,flow_slots,passed,failed,total,cycles_count,cycles_total,cycles_min,cycles_max,cycles_avg,duration_sec
2026-02-17T19:32:29.622677+00:00,slot-matrix-alu1-valu1,E:\Projects\anthropic\vliw_simd\verification\config\generated\matrix_tmp.properties,all,test_slot_configs,1,1,1,1,1,3,0,3,3,201,4,177,67.000,37.209
2026-02-17T19:32:29.673120+00:00,slot-matrix-alu2-valu1-skipped,E:\Projects\anthropic\vliw_simd\verification\config\generated\matrix_tmp.properties,all,test_slot_configs,2,1,1,1,1,0,0,0,0,0,0,260,0.000,0.000
2026-02-17T19:32:29.675248+00:00,slot-matrix-alu4-valu1-skipped,E:\Projects\anthropic\vliw_simd\verification\config\generated\matrix_tmp.properties,all,test_slot_configs,4,1,1,1,1,0,0,0,0,0,0,340,0.000,0.000
2026-02-17T19:32:29.676815+00:00,slot-matrix-alu1-valu2-skipped,E:\Projects\anthropic\vliw_simd\verification\config\generated\matrix_tmp.properties,all,test_slot_configs,1,2,1,1,1,0,0,0,0,0,0,276,0.000,0.000
2026-02-17T19:32:29.677805+00:00,slot-matrix-alu2-valu2-skipped,E:\Projects\anthropic\vliw_simd\verification\config\generated\matrix_tmp.properties,all,test_slot_configs,2,2,1,1,1,0,0,0,0,0,0,316,0.000,0.000
2026-02-17T19:32:29.678810+00:00,slot-matrix-alu4-valu2-skipped,E:\Projects\anthropic\vliw_simd\verification\config\generated\matrix_tmp.properties,all,test_slot_configs,4,2,1,1,1,0,0,0,0,0,0,396,0.000,0.000
2026-02-17T19:44:42.884752+00:00,nondefault-alu2-valu1,E:\Projects\anthropic\vliw_simd\verification\config\generated\nondefault_alu2_valu1.properties,all,test_slot_configs,2,1,1,1,1,3,0,3,3,201,4,177,67.000,23.244
2026-02-17T19:45:20.636120+00:00,slot-matrix-alu1-valu1,E:\Projects\anthropic\vliw_simd\verification\config\generated\matrix_tmp.properties,all,test_slot_configs,1,1,1,1,1,3,0,3,3,201,4,177,67.000,25.217
2026-02-17T19:45:46.574231+00:00,slot-matrix-alu2-valu1,E:\Projects\anthropic\vliw_simd\verification\config\generated\matrix_tmp.properties,all,test_slot_configs,2,1,1,1,1,3,0,3,3,201,4,177,67.000,25.685
2026-02-17T19:46:14.213194+00:00,slot-matrix-alu4-valu1,E:\Projects\anthropic\vliw_simd\verification\config\generated\matrix_tmp.properties,all,test_slot_configs,4,1,1,1,1,3,0,3,3,201,4,177,67.000,27.383
2026-02-17T19:46:42.568870+00:00,slot-matrix-alu1-valu2,E:\Projects\anthropic\vliw_simd\verification\config\generated\matrix_tmp.properties,all,test_slot_configs,1,2,1,1,1,3,0,3,3,201,4,177,67.000,28.066
2026-02-17T19:47:10.747501+00:00,slot-matrix-alu2-valu2,E:\Projects\anthropic\vliw_simd\verification\config\generated\matrix_tmp.properties,all,test_slot_configs,2,2,1,1,1,3,0,3,3,201,4,177,67.000,27.894
2026-02-17T19:47:40.493471+00:00,slot-matrix-alu4-valu2,E:\Projects\anthropic\vliw_simd\verification\config\generated\matrix_tmp.properties,all,test_slot_configs,4,2,1,1,1,3,0,3,3,201,4,177,67.000,29.469
2026-02-17T19:48:47.463588+00:00,nondefault-alu2-valu1-full,E:\Projects\anthropic\vliw_simd\verification\config\generated\nondefault_alu2_valu1.properties,all,"test_integration,test_algorithms",2,1,1,1,1,24,0,24,24,10773,4,2906,448.875,38.883
2026-02-17T19:51:40.035265+00:00,slot-matrix-alu1-valu1,E:\Projects\anthropic\vliw_simd\verification\config\generated\matrix_tmp.properties,all,"test_integration,test_algorithms",1,1,1,1,1,24,0,24,24,10910,4,2906,454.583,35.689
2026-02-17T19:52:27.122269+00:00,slot-matrix-alu2-valu1,E:\Projects\anthropic\vliw_simd\verification\config\generated\matrix_tmp.properties,all,"test_integration,test_algorithms",2,1,1,1,1,24,0,24,24,10773,4,2906,448.875,46.770
2026-02-17T19:53:09.689644+00:00,slot-matrix-alu4-valu1,E:\Projects\anthropic\vliw_simd\verification\config\generated\matrix_tmp.properties,all,"test_integration,test_algorithms",4,1,1,1,1,24,0,24,24,10773,4,2906,448.875,42.230
2026-02-17T19:53:52.388735+00:00,slot-matrix-alu1-valu2,E:\Projects\anthropic\vliw_simd\verification\config\generated\matrix_tmp.properties,all,"test_integration,test_algorithms",1,2,1,1,1,24,0,24,24,10910,4,2906,454.583,42.392
2026-02-17T19:54:39.257590+00:00,slot-matrix-alu2-valu2,E:\Projects\anthropic\vliw_simd\verification\config\generated\matrix_tmp.properties,all,"test_integration,test_algorithms",2,2,1,1,1,24,0,24,24,10773,4,2906,448.875,46.438
2026-02-17T19:55:25.281615+00:00,slot-matrix-alu4-valu2,E:\Projects\anthropic\vliw_simd\verification\config\generated\matrix_tmp.properties,all,"test_integration,test_algorithms",4,2,1,1,1,24,0,24,24,10773,4,2906,448.875,45.471
2026-02-17T20:00:00.973226+00:00,slot-matrix-alu1-valu1,E:\Projects\anthropic\vliw_simd\verification\config\generated\matrix_tmp.properties,all,test_slot_configs,1,1,1,1,1,3,0,3,3,201,4,177,67.000,27.030
2026-02-17T20:00:29.315822+00:00,slot-matrix-alu2-valu1,E:\Projects\anthropic\vliw_simd\verification\config\generated\matrix_tmp.properties,all,test_slot_configs,2,1,1,1,1,3,0,3,3,201,4,177,67.000,28.062
2026-02-17T20:00:57.198291+00:00,slot-matrix-alu4-valu1,E:\Projects\anthropic\vliw_simd\verification\config\generated\matrix_tmp.properties,all,test_slot_configs,4,1,1,1,1,3,0,3,3,201,4,177,67.000,27.629
2026-02-17T20:01:27.453074+00:00,slot-matrix-alu1-valu2,E:\Projects\anthropic\vliw_simd\verification\config\generated\matrix_tmp.properties,all,test_slot_configs,1,2,1,1,1,3,0,3,3,201,4,177,67.000,29.955
2026-02-17T20:02:00.043769+00:00,slot-matrix-alu2-valu2,E:\Projects\anthropic\vliw_simd\verification\config\generated\matrix_tmp.properties,all,test_slot_configs,2,2,1,1,1,3,0,3,3,201,4,177,67.000,32.336
2026-02-17T20:02:31.936103+00:00,slot-matrix-alu4-valu2,E:\Projects\anthropic\vliw_simd\verification\config\generated\matrix_tmp.properties,all,test_slot_configs,4,2,1,1,1,3,0,3,3,201,4,177,67.000,31.594
2026-02-17T20:09:59.550468+00:00,slot-matrix-alu1-valu1,E:\Projects\anthropic\vliw_simd\verification\config\generated\matrix_tmp.properties,all,test_algorithms,1,1,1,1,1,3,0,3,3,6326,1172,2906,2108.667,33.185
2026-02-17T20:10:35.089728+00:00,slot-matrix-alu2-valu1,E:\Projects\anthropic\vliw_simd\verification\config\generated\matrix_tmp.properties,all,test_algorithms,2,1,1,1,1,3,0,3,3,6294,1140,2906,2098.000,35.072
2026-02-17T20:11:10.426125+00:00,slot-matrix-alu4-valu1,E:\Projects\anthropic\vliw_simd\verification\config\generated\matrix_tmp.properties,all,test_algorithms,4,1,1,1,1,3,0,3,3,6294,1140,2906,2098.000,35.043
2026-02-17T20:11:47.367446+00:00,slot-matrix-alu1-valu2,E:\Projects\anthropic\vliw_simd\verification\config\generated\matrix_tmp.properties,all,test_algorithms,1,2,1,1,1,3,0,3,3,6326,1172,2906,2108.667,36.606
2026-02-17T20:12:41.210129+00:00,slot-matrix-alu2-valu2,E:\Projects\anthropic\vliw_simd\verification\config\generated\matrix_tmp.properties,all,test_algorithms,2,2,1,1,1,3,0,3,3,6294,1140,2906,2098.000,53.485
2026-02-17T20:13:20.548040+00:00,slot-matrix-alu4-valu2,E:\Projects\anthropic\vliw_simd\verification\config\generated\matrix_tmp.properties,all,test_algorithms,4,2,1,1,1,3,0,3,3,6294,1140,2906,2098.000,39.027
2026-02-17T20:22:09.582082+00:00,slot-matrix-alu1-valu1,E:\Projects\anthropic\vliw_simd\verification\config\generated\matrix_tmp.properties,all,test_algorithms,1,1,1,1,1,0,3,3,3,1542,313,764,514.000,41.392
2026-02-17T20:22:46.975834+00:00,slot-matrix-alu2-valu1,E:\Projects\anthropic\vliw_simd\verification\config\generated\matrix_tmp.properties,all,test_algorithms,2,1,1,1,1,0,3,3,3,1542,313,764,514.000,37.057
2026-02-17T20:23:34.832428+00:00,slot-matrix-alu4-valu1,E:\Projects\anthropic\vliw_simd\verification\config\generated\matrix_tmp.properties,all,test_algorithms,4,1,1,1,1,0,3,3,3,1542,313,764,514.000,47.545
2026-02-17T20:24:14.193406+00:00,slot-matrix-alu1-valu2,E:\Projects\anthropic\vliw_simd\verification\config\generated\matrix_tmp.properties,all,test_algorithms,1,2,1,1,1,0,3,3,3,1542,313,764,514.000,39.020
2026-02-17T20:24:54.292961+00:00,slot-matrix-alu2-valu2,E:\Projects\anthropic\vliw_simd\verification\config\generated\matrix_tmp.properties,all,test_algorithms,2,2,1,1,1,0,3,3,3,1542,313,764,514.000,39.764
2026-02-17T20:25:42.493311+00:00,slot-matrix-alu4-valu2,E:\Projects\anthropic\vliw_simd\verification\config\generated\matrix_tmp.properties,all,test_algorithms,4,2,1,1,1,0,3,3,3,1542,313,764,514.000,47.902
2026-02-17T20:29:01.979896+00:00,debug-algo-opt,E:\Projects\anthropic\vliw_simd\verification\config\test_config.properties,all,test_algorithms,1,1,1,1,1,0,3,3,3,1542,313,764,514.000,58.981
2026-02-17T20:30:57.748724+00:00,debug-algo-opt2,E:\Projects\anthropic\vliw_simd\verification\config\test_config.properties,all,test_algorithms,1,1,1,1,1,1,2,3,3,2402,228,1205,800.667,34.291
2026-02-17T20:32:03.682644+00:00,debug-algo-opt3,E:\Projects\anthropic\vliw_simd\verification\config\test_config.properties,all,test_algorithms,1,1,1,1,1,2,1,3,3,2057,236,1205,685.667,32.814
2026-02-17T20:33:46.235139+00:00,debug-algo-opt4,E:\Projects\anthropic\vliw_simd\verification\config\test_config.properties,all,test_algorithms,1,1,1,1,1,2,1,3,3,2293,236,1205,764.333,31.405
2026-02-17T20:35:05.608373+00:00,debug-algo-opt5,E:\Projects\anthropic\vliw_simd\verification\config\test_config.properties,all,test_algorithms,1,1,1,1,1,3,0,3,3,3689,236,2248,1229.667,33.249
2026-02-17T20:36:01.976086+00:00,slot-matrix-alu1-valu1,E:\Projects\anthropic\vliw_simd\verification\config\generated\matrix_tmp.properties,all,test_algorithms,1,1,1,1,1,3,0,3,3,3689,236,2248,1229.667,32.118
2026-02-17T20:36:37.237144+00:00,slot-matrix-alu2-valu1,E:\Projects\anthropic\vliw_simd\verification\config\generated\matrix_tmp.properties,all,test_algorithms,2,1,1,1,1,3,0,3,3,3689,236,2248,1229.667,34.663
2026-02-17T20:37:12.750002+00:00,slot-matrix-alu4-valu1,E:\Projects\anthropic\vliw_simd\verification\config\generated\matrix_tmp.properties,all,test_algorithms,4,1,1,1,1,3,0,3,3,3689,236,2248,1229.667,35.193
2026-02-17T20:37:50.147282+00:00,slot-matrix-alu1-valu2,E:\Projects\anthropic\vliw_simd\verification\config\generated\matrix_tmp.properties,all,test_algorithms,1,2,1,1,1,3,0,3,3,3689,236,2248,1229.667,37.060
2026-02-17T20:38:29.386259+00:00,slot-matrix-alu2-valu2,E:\Projects\anthropic\vliw_simd\verification\config\generated\matrix_tmp.properties,all,test_algorithms,2,2,1,1,1,3,0,3,3,3689,236,2248,1229.667,38.913
2026-02-17T20:39:14.534751+00:00,slot-matrix-alu4-valu2,E:\Projects\anthropic\vliw_simd\verification\config\generated\matrix_tmp.properties,all,test_algorithms,4,2,1,1,1,3,0,3,3,3689,236,2248,1229.667,44.766
2026-02-17T20:48:25.969859+00:00,slot-matrix-alu1-valu1,E:\Projects\anthropic\vliw_simd\verification\config\generated\matrix_tmp.properties,all,"test_integration,test_algorithms",1,1,1,1,1,24,0,24,24,8273,4,2248,344.708,40.631
2026-02-18T04:27:54.861377+00:00,slot-matrix-alu2-valu1,E:\Projects\anthropic\vliw_simd\verification\config\generated\matrix_tmp.properties,all,"test_integration,test_algorithms",2,1,1,1,1,24,0,24,24,8168,4,2248,340.333,27568.628
2026-02-18T04:29:06.486718+00:00,slot-matrix-alu4-valu1,E:\Projects\anthropic\vliw_simd\verification\config\generated\matrix_tmp.properties,all,"test_integration,test_algorithms",4,1,1,1,1,24,0,24,24,8168,4,2248,340.333,70.848
2026-02-18T04:29:55.602660+00:00,slot-matrix-alu1-valu2,E:\Projects\anthropic\vliw_simd\verification\config\generated\matrix_tmp.properties,all,"test_integration,test_algorithms",1,2,1,1,1,24,0,24,24,8273,4,2248,344.708,48.710
2026-02-18T04:30:27.400884+00:00,slot-matrix-alu2-valu2,E:\Projects\anthropic\vliw_simd\verification\config\generated\matrix_tmp.properties,all,"test_integration,test_algorithms",2,2,1,1,1,24,0,24,24,8168,4,2248,340.333,31.507
2026-02-18T04:30:58.883736+00:00,slot-matrix-alu4-valu2,E:\Projects\anthropic\vliw_simd\verification\config\generated\matrix_tmp.properties,all,"test_integration,test_algorithms",4,2,1,1,1,24,0,24,24,8168,4,2248,340.333,31.242
2026-02-18T04:33:11.418865+00:00,manual,E:\Projects\anthropic\vliw_simd\verification\config\test_config.properties,"test_vstore_roundtrip_golden,test_valu_src3_ops_multicycle_golden",test_integration,1,1,1,1,1,21,2,23,23,4695,4,2217,204.130,29.205
2026-02-18T04:36:03.395922+00:00,manual,E:\Projects\anthropic\vliw_simd\verification\config\test_config.properties,"--tests,test_vstore_roundtrip_golden,test_valu_src3_ops_multicycle_golden","test_integration,test_algorithms",1,1,1,1,1,24,2,26,26,8347,4,2248,321.038,32.206
2026-02-18T04:38:49.454993+00:00,manual,E:\Projects\anthropic\vliw_simd\verification\config\test_config.properties,"--tests,test_vstore_roundtrip_golden,test_valu_src3_ops_multicycle_golden","test_integration,test_algorithms",1,1,1,1,1,26,0,26,26,8347,4,2248,321.038,54.174
2026-02-18T04:39:41.257928+00:00,slot-matrix-alu1-valu1,E:\Projects\anthropic\vliw_simd\verification\config\generated\matrix_tmp.properties,all,"test_integration,test_algorithms",1,1,1,1,1,26,0,26,26,8347,4,2248,321.038,35.075
2026-02-18T04:40:16.930718+00:00,slot-matrix-alu2-valu1,E:\Projects\anthropic\vliw_simd\verification\config\generated\matrix_tmp.properties,all,"test_integration,test_algorithms",2,1,1,1,1,26,0,26,26,8242,4,2248,317.000,35.367
2026-02-18T04:40:53.406162+00:00,slot-matrix-alu4-valu1,E:\Projects\anthropic\vliw_simd\verification\config\generated\matrix_tmp.properties,all,"test_integration,test_algorithms",4,1,1,1,1,26,0,26,26,8242,4,2248,317.000,36.119
2026-02-18T04:41:30.562323+00:00,slot-matrix-alu1-valu2,E:\Projects\anthropic\vliw_simd\verification\config\generated\matrix_tmp.properties,all,"test_integration,test_algorithms",1,2,1,1,1,26,0,26,26,8347,4,2248,321.038,36.870
2026-02-18T04:42:17.536006+00:00,slot-matrix-alu2-valu2,E:\Projects\anthropic\vliw_simd\verification\config\generated\matrix_tmp.properties,all,"test_integration,test_algorithms",2,2,1,1,1,26,0,26,26,8242,4,2248,317.000,46.683
2026-02-18T04:43:01.888085+00:00,slot-matrix-alu4-valu2,E:\Projects\anthropic\vliw_simd\verification\config\generated\matrix_tmp.properties,all,"test_integration,test_algorithms",4,2,1,1,1,26,0,26,26,8242,4,2248,317.000,44.052
2026-02-18T12:16:55.435167+00:00,manual,E:\Projects\anthropic\vliw_simd\verification\config\test_config.properties,all,test_algorithms,1,1,1,1,1,2,4,6,6,3017,236,798,502.833,51.796
2026-02-18T12:18:55.424175+00:00,manual,E:\Projects\anthropic\vliw_simd\verification\config\test_config.properties,all,test_algorithms,1,1,1,1,1,6,0,6,6,6209,236,2248,1034.833,34.654
2026-02-18T12:19:48.414952+00:00,manual,E:\Projects\anthropic\vliw_simd\verification\config\test_config_a2_v2.properties,all,test_algorithms,2,2,1,1,1,6,0,6,6,6209,236,2248,1034.833,37.339
2026-02-18T12:23:54.805381+00:00,manual,E:\Projects\anthropic\vliw_simd\verification\config\test_config_a2_v2.properties,all,test_algorithms,2,2,1,1,1,5,1,6,5,5829,236,2248,1165.800,38.027
2026-02-18T12:24:54.186967+00:00,manual,E:\Projects\anthropic\vliw_simd\verification\config\test_config_a2_v2.properties,all,test_algorithms,2,2,1,1,1,5,1,6,5,5829,236,2248,1165.800,35.826
2026-02-18T12:25:59.951938+00:00,manual,E:\Projects\anthropic\vliw_simd\verification\config\test_config_a2_v2.properties,all,test_algorithms,2,2,1,1,1,5,1,6,5,5837,244,2248,1167.400,35.693
2026-02-18T12:27:14.149883+00:00,manual,E:\Projects\anthropic\vliw_simd\verification\config\test_config_a2_v2.properties,all,test_algorithms,2,2,1,1,1,5,1,6,5,5845,252,2248,1169.000,38.630
2026-02-18T12:30:17.437651+00:00,manual,E:\Projects\anthropic\vliw_simd\verification\config\test_config_a2_v2.properties,all,test_algorithms,2,2,1,1,1,6,0,6,6,6065,236,2248,1010.833,38.624
2026-02-18T13:53:32.177463+00:00,manual,E:\Projects\anthropic\vliw_simd\verification\config\test_config_a2_v2.properties,test_full_image_invert_kernel_with_artifacts,test_algorithms,2,2,1,1,1,6,1,7,7,36289,236,30224,5184.143,68.006
2026-02-18T13:57:22.285355+00:00,manual,E:\Projects\anthropic\vliw_simd\verification\config\test_config_a2_v2.properties,test_full_image_invert_kernel_with_artifacts,test_algorithms,2,2,1,1,1,7,0,7,7,157626,236,151561,22518.000,186.304
2026-02-18T14:00:34.482172+00:00,manual,E:\Projects\anthropic\vliw_simd\verification\config\test_config_a2_v2.properties,test_full_image_threshold_kernel_with_artifacts,test_algorithms,2,2,1,1,1,7,0,7,7,157626,236,151561,22518.000,154.965
2026-02-18T14:11:15.524320+00:00,manual,E:\Projects\anthropic\vliw_simd\verification\config\test_config_a2_v2.properties,"test_full_image_threshold_kernel_with_artifacts,test_full_image_threshold_kernel_sw_pipeline_with_artifacts",test_algorithms,2,2,1,1,1,8,0,8,8,281540,236,151561,35192.500,222.998
2026-02-18T15:06:06.597246+00:00,manual,E:\Projects\anthropic\vliw_simd\verification\config\test_config_a2_v2.properties,all,test_algorithms,2,2,1,1,1,0,8,8,5,109892,200,59401,21978.400,119.736
2026-02-18T15:09:10.733953+00:00,manual,E:\Projects\anthropic\vliw_simd\verification\config\test_config_a2_v2.properties,all,test_algorithms,2,2,1,1,1,2,6,8,8,141332,236,75785,17666.500,150.351
